datetime,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Relative Humidity,Pressure,Wind Direction,Wind Speed,DHI,DNI,GHI,Solar Zenith Angle,Precipitable Water,Surface Albedo,Fill Flag,Dew Point,Asymmetry,Aerosol Optical Depth,Alpha,solar_zenith,solar_elevation,ET_irradiance,hour_sin,hour_cos,doy_sin,doy_cos,month,week_of_year,day_of_week,GHI_lag_1h,GHI_lag_3h,GHI_lag_24h,temp_lag_1h,temp_lag_3h,temp_lag_24h,humidity_lag_1h,humidity_lag_3h,humidity_lag_24h,GHI_rollmean_3h,GHI_rollmean_6h,GHI_rollmean_24h,GHI_rollstd_3h,GHI_rollstd_6h,GHI_rollstd_24h,cloud_cover_proxy,humidity_x_temp,cloud_x_elevation
2022-05-27 23:30:00+01:00,14.4,0,0,0,0,70.54,912,88,2.0,0,0,0,112.99,1.4,0.2,0,9.1,0.65,0.047,0.95,112.99084627646002,-22.990846276460026,0.0,-0.25881904510252157,0.9659258262890681,0.5737722679043246,-0.8190148866680801,5,21,4,0.0,13.0,0.0,15.4,18.2,11.7,66.52,59.14,82.10000000000001,4.333333333333333,178.16666666666666,367.8333333333333,7.505553499502572,227.44090807650892,400.8787810566297,0.0,1015.7760000000001,0.0
2022-05-28 00:30:00+01:00,13.5,0,0,0,0,74.35000000000001,912,100,1.9,0,0,0,116.73,1.4,0.2,0,9.0,0.65,0.048,0.96,116.72799859778462,-26.727998597784623,0.0,0.0,1.0,0.5595892624101765,-0.8287700871745038,5,21,5,0.0,0.0,0.0,14.4,16.6,10.6,70.54,62.190000000000005,87.89,0.0,86.66666666666667,367.8333333333333,0.0,143.27549220528644,400.8787810566297,0.0,1003.7250000000001,0.0
2022-05-28 01:30:00+01:00,12.8,0,0,0,0,77.28,911,109,1.7000000000000002,0,0,0,117.51,1.4,0.2,0,8.9,0.65,0.048,0.96,117.51418559857966,-27.51418559857966,0.0,0.25881904510252074,0.9659258262890683,0.5595892624101765,-0.8287700871745038,5,21,5,0.0,0.0,0.0,13.5,15.4,9.7,74.35000000000001,66.52,92.81,0.0,28.166666666666668,367.8333333333333,0.0,62.84080415356873,400.8787810566297,0.0,989.1840000000001,0.0
2022-05-28 02:30:00+01:00,12.2,0,0,0,0,79.84,911,116,1.7000000000000002,0,0,0,115.24,1.4,0.2,0,8.8,0.65,0.047,0.96,115.23865819428465,-25.238658194284646,0.0,0.49999999999999994,0.8660254037844387,0.5595892624101765,-0.8287700871745038,5,21,5,0.0,0.0,0.0,12.8,14.4,9.0,77.28,70.54,97.26,0.0,2.1666666666666665,367.8333333333333,0.0,5.307227776082181,400.8787810566297,0.0,974.048,0.0
2022-05-28 03:30:00+01:00,11.7,0,0,0,0,81.91,911,122,1.6,0,0,0,110.21,1.4,0.2,0,8.700000000000001,0.65,0.047,0.96,110.20885155956067,-20.20885155956067,0.0,0.7071067811865476,0.7071067811865476,0.5595892624101765,-0.8287700871745038,5,21,5,0.0,0.0,0.0,12.2,13.5,8.4,79.84,74.35000000000001,100.0,0.0,0.0,367.8333333333333,0.0,0.0,400.8787810566297,0.0,958.3469999999999,0.0
2022-05-28 04:30:00+01:00,11.1,0,0,0,0,84.47,910,125,1.5,0,0,0,102.98,1.3,0.2,0,8.6,0.65,0.046,0.96,102.98184528725002,-12.98184528725003,0.0,0.8660254037844386,0.5000000000000001,0.5595892624101765,-0.8287700871745038,5,21,5,0.0,0.0,0.0,11.7,12.8,8.1,81.91,77.28,100.0,0.0,0.0,367.8333333333333,0.0,0.0,400.8787810566297,0.0,937.617,0.0
2022-05-28 05:30:00+01:00,11.2,0,0,0,0,82.93,910,128,1.4,0,0,0,94.14,1.3,0.2,0,8.4,0.65,0.046,0.96,94.14124111878691,-4.141241118786902,0.0,0.9659258262890683,0.25881904510252074,0.5595892624101765,-0.8287700871745038,5,21,5,0.0,0.0,0.0,11.1,12.2,8.4,84.47,79.84,98.68,0.0,0.0,367.8333333333333,0.0,0.0,400.8787810566297,0.0,928.816,0.0
2022-05-28 06:30:00+01:00,13.2,28,410,71,0,74.21000000000001,910,130,1.7000000000000002,28,410,71,84.05,1.3,0.2,0,8.700000000000001,0.65,0.046,0.96,84.04877690843513,5.951223091564864,137.81400044797277,1.0,6.123233995736766e-17,0.5595892624101765,-0.8287700871745038,5,21,5,0.0,0.0,71.0,11.2,11.7,10.3,82.93,81.91,86.4,0.0,0.0,367.8333333333333,0.0,0.0,400.8787810566297,0.0,979.572,0.0
2022-05-28 07:30:00+01:00,16.3,51,698,250,0,62.09,910,133,1.9,51,698,250,73.42,1.3,0.2,0,9.0,0.65,0.045,0.96,73.41889259107542,16.581107408924577,379.3174588893313,0.9659258262890683,-0.25881904510252063,0.5595892624101765,-0.8287700871745038,5,21,5,71.0,0.0,253.0,13.2,11.1,13.4,74.21000000000001,84.47,71.94,23.666666666666668,11.833333333333334,367.8333333333333,40.9918691124701,28.98562862294355,400.8787810566297,0.0,1012.0670000000001,0.0
2022-05-28 08:30:00+01:00,20.0,66,827,451,0,50.58,909,145,1.4,66,827,451,62.29,1.3,0.2,0,9.4,0.65,0.046,0.97,62.28900428996556,27.71099571003444,618.094741009505,0.8660254037844387,-0.4999999999999998,0.5595892624101765,-0.8287700871745038,5,21,5,250.0,0.0,454.0,16.3,11.2,16.900000000000002,62.09,82.93,58.67,107.0,53.5,367.7083333333333,128.82934448331437,100.36682718906918,400.9166105603363,0.0,1011.5999999999999,0.0
2022-05-28 09:30:00+01:00,23.700000000000003,76,900,642,0,35.6,909,193,0.8,76,900,642,50.98,1.3,0.2,0,7.6,0.65,0.046,0.98,50.98416826172329,39.01583173827671,836.779214039908,0.7071067811865476,-0.7071067811865475,0.5595892624101765,-0.8287700871745038,5,21,5,451.0,71.0,647.0,20.0,13.2,20.4,50.58,74.21000000000001,45.32,257.3333333333333,128.66666666666666,367.5833333333333,190.10611072065436,185.26269637103698,400.8890030340358,0.0,843.7200000000001,0.0
2022-05-28 10:30:00+01:00,26.0,83,939,804,0,28.7,909,238,0.7000000000000001,83,939,804,39.86,1.4,0.2,0,6.4,0.65,0.047,1.01,39.860918248459,50.139081751541,1020.2986610523724,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745038,5,21,5,642.0,250.0,809.0,23.700000000000003,16.3,22.9,35.6,62.09,36.0,447.6666666666667,235.66666666666666,367.375,196.02125735065968,264.5272512741681,400.7387539445661,0.0,746.1999999999999,0.0
2022-05-28 11:30:00+01:00,27.3,89,962,926,0,26.91,909,245,0.7000000000000001,89,962,926,29.57,1.4,0.2,0,6.6000000000000005,0.65,0.049,1.04,29.567854934478028,60.43214506552197,1156.1024185329616,0.258819045102521,-0.9659258262890682,0.5595892624101765,-0.8287700871745038,5,21,5,804.0,451.0,932.0,26.0,20.0,24.4,28.7,50.58,33.11,632.3333333333334,369.6666666666667,367.1666666666667,176.69842481848391,319.24953667416133,400.5004116229407,0.0,734.643,0.0
2022-05-28 12:30:00+01:00,28.1,92,972,995,0,26.15,908,244,0.7000000000000001,92,972,995,21.71,1.5,0.2,0,6.9,0.65,0.05,1.06,21.709240578280003,68.29075942172,1234.9254360062534,1.2246467991473532e-16,-1.0,0.5595892624101765,-0.8287700871745038,5,21,5,926.0,642.0,1005.0,27.3,23.700000000000003,25.5,26.91,35.6,31.54,790.6666666666666,524.0,366.9166666666667,142.46871001498283,328.49413997817345,400.134207557878,0.0,734.8149999999999,0.0
2022-05-28 13:30:00+01:00,28.700000000000003,95,971,1009,0,25.64,908,243,0.7000000000000001,95,971,1009,19.7,1.5,0.2,0,7.1000000000000005,0.65,0.054,1.05,19.700659006286656,70.29934099371334,1251.3992182993616,-0.2588190451025208,-0.9659258262890683,0.5595892624101765,-0.8287700871745038,5,21,5,995.0,804.0,1016.0,28.1,26.0,26.4,26.15,28.7,30.16,908.3333333333334,678.0,366.5,96.71780256671036,287.7074903439248,399.4454852068977,0.0,735.868,0.0
2022-05-28 14:30:00+01:00,28.9,94,959,964,3,25.48,907,241,0.5,510,192,684,25.03,1.6,0.2,0,7.2,0.65,0.056,1.07,25.025921708487402,64.9740782915126,1204.4117024968243,-0.4999999999999997,-0.8660254037844388,0.5595892624101765,-0.8287700871745038,5,21,5,1009.0,926.0,972.0,28.700000000000003,27.3,26.9,25.64,26.91,29.34,976.6666666666666,804.5,366.2083333333333,44.43347086750151,221.0165152200157,398.9528662545911,0.29015544041450775,736.372,18.852582302200545
2022-05-28 15:30:00+01:00,28.9,92,936,864,3,25.43,906,235,0.4,419,55,465,34.37,1.7000000000000002,0.2,0,7.2,0.65,0.058,1.09,34.36645789459398,55.63354210540602,1097.1818090302525,-0.7071067811865471,-0.7071067811865479,0.5595892624101765,-0.8287700871745038,5,21,5,684.0,995.0,872.0,28.9,28.1,27.0,25.48,26.15,29.14,896.0,843.3333333333334,354.2083333333333,183.73078130786865,157.95653410563946,383.9899205161133,0.461271676300578,734.9269999999999,25.662177225499423
2022-05-28 16:30:00+01:00,28.5,99,872,714,3,25.94,906,228,0.3,402,124,489,45.17,1.7000000000000002,0.2,0,7.1000000000000005,0.65,0.084,0.73,45.17318843557459,44.82681156442541,937.0423325611293,-0.8660254037844385,-0.5000000000000004,0.5595892624101765,-0.8287700871745038,5,21,5,465.0,1009.0,728.0,28.9,28.700000000000003,26.9,25.43,25.64,28.96,719.3333333333334,813.8333333333334,337.25,273.715789338747,210.77515666383948,368.815642646661,0.3146853146853147,739.2900000000001,14.106339303490515
2022-05-28 17:30:00+01:00,27.700000000000003,90,805,536,0,26.96,905,226,0.2,90,805,536,56.43,1.7000000000000002,0.2,0,7.0,0.65,0.088,0.74,56.43202341827598,33.56797658172402,734.9501604374726,-0.9659258262890683,-0.25881904510252063,0.5595892624101765,-0.8287700871745038,5,21,5,489.0,684.0,549.0,28.5,28.9,26.200000000000003,25.94,25.48,29.44,546.0,761.3333333333334,327.2916666666667,120.11244731500628,249.4046243890962,360.9490484538089,0.0,746.7920000000001,0.0
2022-05-28 18:30:00+01:00,26.1,76,690,338,0,30.45,905,169,0.1,76,690,338,67.68,1.8,0.2,0,7.4,0.65,0.092,0.76,67.6811348219515,22.318865178048494,504.7787148294322,-1.0,-1.8369701987210297e-16,0.5595892624101765,-0.8287700871745038,5,21,5,536.0,465.0,351.0,27.700000000000003,28.9,24.5,26.96,25.43,33.54,496.6666666666667,696.3333333333334,326.75,36.115555282087826,248.7260876278688,360.6114674199679,0.0,794.745,0.0
2022-05-28 19:30:00+01:00,23.5,54,473,147,7,45.84,905,100,0.1,100,112,122,78.61,1.8,0.2,0,11.2,0.65,0.099,0.78,78.60560287701789,11.394397122982111,262.5990809978701,-0.9659258262890684,0.2588190451025203,0.5595892624101765,-0.8287700871745038,5,21,5,338.0,489.0,156.0,26.1,28.5,21.200000000000003,30.45,25.94,50.47,454.3333333333333,586.8333333333334,326.2083333333333,103.45208230544995,235.19474200471922,360.58322071051913,0.16891891891891891,1077.24,1.9247292437469783
2022-05-28 20:30:00+01:00,21.4,11,49,12,8,52.55,905,82,0.3,2,0,2,88.74,1.9,0.2,7,11.3,0.65,0.103,0.8,88.72354360700928,1.2764563929907236,29.609996454354608,-0.8660254037844386,0.5000000000000001,0.5595892624101765,-0.8287700871745038,5,21,5,122.0,536.0,13.0,23.5,27.700000000000003,18.2,45.84,26.96,59.14,332.0,439.0,324.7916666666667,207.06520712084975,191.46801299433798,361.34699440056056,0.7692307692307693,1124.57,0.9818895330697874
2022-05-28 21:30:00+01:00,20.3,0,0,0,8,49.86,905,71,0.5,0,0,0,98.51,1.9,0.2,0,9.5,0.65,0.104,0.8,98.5086966436937,-8.508696643693694,0.0,-0.7071067811865477,0.7071067811865474,0.5595892624101765,-0.8287700871745038,5,21,5,2.0,338.0,0.0,21.4,26.1,16.6,52.55,30.45,62.190000000000005,154.0,325.3333333333333,324.3333333333333,170.2703732303439,217.58829625388125,361.7663991255017,0.0,1012.158,0.0
2022-05-28 22:30:00+01:00,19.5,0,0,0,0,51.72,905,63,0.6000000000000001,0,0,0,106.62,1.9,0.2,0,9.3,0.65,0.107,0.8,106.61537054065045,-16.615370540650446,0.0,-0.5000000000000004,0.8660254037844384,0.5595892624101765,-0.8287700871745038,5,21,5,0.0,122.0,0.0,20.3,23.5,15.4,49.86,45.84,66.52,41.333333333333336,247.83333333333334,324.3333333333333,69.86653944009302,239.59166652174466,361.7663991255017,0.0,1008.54,0.0
2022-05-28 23:30:00+01:00,18.7,0,0,0,0,55.120000000000005,905,64,0.7000000000000001,0,0,0,112.83,1.9,0.2,0,9.5,0.65,0.107,0.8,112.83129180692366,-22.831291806923662,0.0,-0.25881904510252157,0.9659258262890681,0.5595892624101765,-0.8287700871745038,5,21,5,0.0,2.0,0.0,19.5,21.4,14.4,51.72,52.55,70.54,0.6666666666666666,166.33333333333334,324.3333333333333,1.1547005387208662,223.79782542881645,361.7663991255017,0.0,1030.7440000000001,0.0
2022-05-29 00:30:00+01:00,17.900000000000002,0,0,0,0,57.66,905,71,0.7000000000000001,0,0,0,116.57,1.9,0.2,0,9.4,0.65,0.105,0.8,116.5657919959214,-26.565791995921398,0.0,0.0,1.0,0.545240438540651,-0.8382797052177744,5,21,6,0.0,0.0,0.0,18.7,20.3,13.5,55.120000000000005,49.86,74.35000000000001,0.0,77.0,324.3333333333333,0.0,136.7903505368725,361.7663991255017,0.0,1032.114,0.0
2022-05-29 01:30:00+01:00,17.0,0,0,0,0,60.72,904,78,0.6000000000000001,0,0,0,117.36,1.9,0.2,0,9.4,0.65,0.102,0.79,117.35677438538946,-27.356774385389453,0.0,0.25881904510252074,0.9659258262890683,0.545240438540651,-0.8382797052177744,5,21,6,0.0,0.0,0.0,17.900000000000002,19.5,12.8,57.66,51.72,77.28,0.0,20.666666666666668,324.3333333333333,0.0,49.64943772760366,361.7663991255017,0.0,1032.24,0.0
2022-05-29 02:30:00+01:00,16.1,0,0,0,3,64.73,904,86,0.6000000000000001,0,0,0,115.09,1.8,0.2,0,9.5,0.65,0.101,0.79,115.0933563522159,-25.09335635221591,0.0,0.49999999999999994,0.8660254037844387,0.545240438540651,-0.8382797052177744,5,21,6,0.0,0.0,0.0,17.0,18.7,12.2,60.72,55.120000000000005,79.84,0.0,0.3333333333333333,324.3333333333333,0.0,0.8164965812669404,361.7663991255017,0.0,1042.1530000000002,0.0
2022-05-29 03:30:00+01:00,15.4,0,0,0,0,68.17,904,96,0.5,0,0,0,110.08,1.9,0.2,0,9.6,0.65,0.1,0.79,110.08002871311871,-20.0800287131187,0.0,0.7071067811865476,0.7071067811865476,0.545240438540651,-0.8382797052177744,5,21,6,0.0,0.0,0.0,16.1,17.900000000000002,11.7,64.73,57.66,81.91,0.0,0.0,324.3333333333333,0.0,0.0,361.7663991255017,0.0,1049.818,0.0
2022-05-29 04:30:00+01:00,14.7,0,0,0,0,72.05,903,107,0.5,0,0,0,102.87,1.8,0.2,0,9.7,0.65,0.1,0.8,102.87029390932328,-12.87029390932328,0.0,0.8660254037844386,0.5000000000000001,0.545240438540651,-0.8382797052177744,5,21,6,0.0,0.0,0.0,15.4,17.0,11.1,68.17,60.72,84.47,0.0,0.0,324.3333333333333,0.0,0.0,361.7663991255017,0.0,1059.135,0.0
2022-05-29 05:30:00+01:00,14.5,0,0,0,3,73.89,903,128,0.4,0,0,0,94.05,1.8,0.2,0,9.9,0.65,0.102,0.81,94.04530789170103,-4.045307891701032,0.0,0.9659258262890683,0.25881904510252074,0.545240438540651,-0.8382797052177744,5,21,6,0.0,0.0,0.0,14.7,16.1,11.2,72.05,64.73,82.93,0.0,0.0,324.3333333333333,0.0,0.0,361.7663991255017,0.0,1071.405,0.0
2022-05-29 06:30:00+01:00,15.4,35,281,64,3,72.54,903,164,0.4,38,0,38,83.97,1.8,0.2,7,10.5,0.65,0.104,0.8200000000000001,83.96705883621134,6.03294116378866,139.65233331452043,1.0,6.123233995736766e-17,0.545240438540651,-0.8382797052177744,5,21,6,0.0,0.0,71.0,14.5,15.4,13.2,73.89,68.17,74.21000000000001,0.0,0.0,324.3333333333333,0.0,0.0,361.7663991255017,0.4,1117.1160000000002,2.4131764655154644
2022-05-29 07:30:00+01:00,17.5,69,583,236,3,65.23,904,215,0.5,29,0,29,73.35000000000001,1.8,0.2,0,10.9,0.65,0.107,0.84,73.34534602050647,16.654653979493524,380.8240083858087,0.9659258262890683,-0.25881904510252063,0.545240438540651,-0.8382797052177744,5,21,6,38.0,0.0,250.0,15.4,14.7,16.3,72.54,72.05,62.09,12.666666666666666,6.333333333333333,322.9583333333333,21.939310229223437,15.51343503764439,362.8322740027008,0.8734177215189873,1141.525,14.54646993145637
2022-05-29 08:30:00+01:00,20.4,90,733,432,0,52.77,904,257,1.0,90,733,432,62.22,1.8,0.2,0,10.4,0.65,0.108,0.86,62.220790728160026,27.77920927183997,619.2864952498497,0.8660254037844387,-0.4999999999999998,0.545240438540651,-0.8382797052177744,5,21,6,29.0,0.0,451.0,17.5,14.5,20.0,65.23,73.89,50.58,22.333333333333332,11.166666666666666,313.75,19.857828011494526,17.5318757315698,367.5382559206828,0.0,1076.508,0.0
2022-05-29 09:30:00+01:00,23.0,104,817,619,3,42.49,903,274,1.6,361,115,434,50.92,1.9,0.2,0,9.6,0.65,0.108,0.89,50.9164084738788,39.0835915261212,837.7175659294406,0.7071067811865476,-0.7071067811865475,0.545240438540651,-0.8382797052177744,5,21,6,432.0,38.0,642.0,20.4,15.4,23.700000000000003,52.77,72.54,35.6,166.33333333333334,83.16666666666667,312.9583333333333,230.11808562851797,171.70255288337188,367.2501196219257,0.29838709677419356,977.2700000000001,11.662039406987777
2022-05-29 10:30:00+01:00,24.8,114,868,781,0,37.17,903,288,1.9,114,868,781,39.79,1.9,0.2,0,9.2,0.65,0.109,0.92,39.786230571636835,50.213769428363165,1021.0640691476075,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177744,5,21,6,434.0,29.0,804.0,23.0,17.5,26.0,42.49,65.23,28.7,298.3333333333333,155.5,304.2916666666667,233.25165236999666,215.49176318365477,361.55767826191277,0.0,921.816,0.0
2022-05-29 11:30:00+01:00,26.0,120,900,904,8,34.46,903,297,2.0,231,714,853,29.47,1.9,0.2,7,9.1,0.65,0.107,0.94,29.473825144967805,60.526174855032195,1156.7872781888298,0.258819045102521,-0.9659258262890682,0.545240438540651,-0.8382797052177744,5,21,6,781.0,432.0,926.0,24.8,20.4,27.3,37.17,52.77,26.91,549.0,285.6666666666667,303.3333333333333,200.9203822413249,315.4657931799688,360.2035253993842,0.056353591160221,895.96,3.410867312272533
2022-05-29 12:30:00+01:00,26.9,124,915,975,0,33.01,902,299,1.9,124,915,975,21.58,1.9,0.2,0,9.3,0.65,0.108,0.97,21.578514511900394,68.4214854880996,1235.6274289754517,1.2246467991473532e-16,-1.0,0.545240438540651,-0.8382797052177744,5,21,6,853.0,434.0,995.0,26.0,23.0,28.1,34.46,42.49,26.15,689.3333333333334,427.8333333333333,300.2916666666667,224.0364553668292,351.1657253586498,354.9873824048773,0.0,887.9689999999999,0.0
2022-05-29 13:30:00+01:00,27.3,123,919,989,0,32.39,902,295,1.6,123,919,989,19.54,2.0,0.2,0,9.3,0.65,0.105,1.09,19.541810676007202,70.4581893239928,1252.2145097805699,-0.2588190451025208,-0.9659258262890683,0.545240438540651,-0.8382797052177744,5,21,6,975.0,781.0,1009.0,26.9,24.8,28.700000000000003,33.01,37.17,25.64,869.6666666666666,584.0,299.4583333333333,98.06800361653636,351.4768840194185,353.3051371372006,0.0,884.2470000000001,0.0
2022-05-29 14:30:00+01:00,27.4,122,908,946,0,31.83,901,284,1.5,122,908,946,24.88,2.0,0.2,0,9.2,0.65,0.109,1.1,24.88052765667439,65.11947234332561,1205.4282942772172,-0.4999999999999997,-0.8660254037844388,0.545240438540651,-0.8382797052177744,5,21,6,989.0,853.0,684.0,27.3,26.0,28.9,32.39,34.46,25.48,939.0,744.0,298.625,74.80641683705726,253.0138336138946,351.5781578638759,0.0,872.1419999999999,0.0
2022-05-29 15:30:00+01:00,27.1,121,878,847,7,31.95,901,269,1.4,384,122,484,34.24,2.1,0.2,0,9.0,0.65,0.116,1.1,34.23933756834446,55.76066243165554,1098.4734631266706,-0.7071067811865471,-0.7071067811865479,0.545240438540651,-0.8382797052177744,5,21,6,946.0,975.0,465.0,27.4,26.9,28.9,31.83,33.01,25.43,970.0,829.6666666666666,309.5416666666667,21.93171219945038,209.52676837737488,367.75972533667965,0.42806603773584906,865.845,23.869245828645003
2022-05-29 16:30:00+01:00,26.4,118,828,703,6,32.57,900,258,1.6,75,0,75,45.06,2.1,0.2,0,8.6,0.65,0.129,1.13,45.05530833391786,44.94469166608214,938.6634438747589,-0.8660254037844385,-0.5000000000000004,0.545240438540651,-0.8382797052177744,5,21,6,484.0,989.0,489.0,27.1,27.3,28.5,31.95,32.39,25.94,806.3333333333334,838.0,310.3333333333333,279.9755941744442,190.80041928674953,368.1291912485008,0.8920454545454546,859.848,40.09270790667555
2022-05-29 17:30:00+01:00,25.4,114,736,522,6,34.26,900,255,1.7000000000000002,97,1,97,56.32,2.2,0.2,0,8.5,0.65,0.152,1.14,56.31657609387703,33.68342390612297,736.9318223247478,-0.9659258262890683,-0.25881904510252063,0.545240438540651,-0.8382797052177744,5,21,6,75.0,946.0,536.0,26.4,27.4,27.700000000000003,32.57,31.83,26.96,501.6666666666667,720.3333333333334,293.0833333333333,435.76866951782284,368.2041100621587,369.0915895130574,0.8126195028680688,870.204,27.37180718948807
2022-05-29 18:30:00+01:00,23.8,95,613,329,6,39.47,900,256,1.6,68,1,68,67.57000000000001,2.2,0.2,0,9.2,0.65,0.158,1.14,67.5637588034339,22.436241196566105,507.12568722391154,-1.0,-1.8369701987210297e-16,0.545240438540651,-0.8382797052177744,5,21,6,97.0,484.0,338.0,25.4,27.1,26.1,34.26,31.95,30.45,218.66666666666666,594.3333333333334,274.7916666666667,230.04854560143136,436.70569800114407,367.4038151758865,0.7909090909090909,939.386,17.745027128193193
2022-05-29 19:30:00+01:00,21.700000000000003,67,372,141,7,52.83,900,262,1.4,8,0,8,78.49,2.2,0.2,0,11.7,0.65,0.184,1.13,78.4836425980062,11.516357401993806,265.28263164810244,-0.9659258262890684,0.2588190451025203,0.545240438540651,-0.8382797052177744,5,21,6,68.0,75.0,122.0,23.8,26.4,23.5,39.47,32.57,45.84,80.0,443.1666666666667,263.5416666666667,15.132745950444159,435.5618976295639,369.51189651575027,0.9366197183098591,1146.411,10.786447425811101
2022-05-29 20:30:00+01:00,19.8,11,26,11,1,57.76,901,269,1.8,11,26,11,88.62,2.2,0.2,0,11.2,0.65,0.199,1.12,88.60487258717636,1.3951274128236364,32.351383706682945,-0.8660254037844386,0.5000000000000001,0.545240438540651,-0.8382797052177744,5,21,6,8.0,97.0,2.0,21.700000000000003,25.4,21.4,52.83,34.26,52.55,57.666666666666664,279.6666666666667,258.7916666666667,45.39089482852311,368.67691366109017,372.13391455539056,0.0,1143.648,0.0
2022-05-29 21:30:00+01:00,18.3,0,0,0,3,58.8,901,274,2.2,0,0,0,98.37,2.1,0.2,0,10.1,0.65,0.199,1.11,98.36999859727828,-8.36999859727829,0.0,-0.7071067811865477,0.7071067811865474,0.545240438540651,-0.8382797052177744,5,21,6,11.0,68.0,0.0,19.8,23.8,20.3,57.76,39.47,49.86,29.0,123.83333333333333,259.1666666666667,33.808283008765,180.050455891306,371.8683341870001,0.0,1076.04,0.0
2022-05-29 22:30:00+01:00,16.900000000000002,0,0,0,3,59.99,902,275,2.2,0,0,0,106.47,2.0,0.2,0,9.1,0.65,0.194,1.1,106.46784120543381,-16.46784120543381,0.0,-0.5000000000000004,0.8660254037844384,0.545240438540651,-0.8382797052177744,5,21,6,0.0,8.0,0.0,18.3,21.700000000000003,19.5,58.8,52.83,51.72,6.333333333333333,43.166666666666664,259.1666666666667,5.686240703145635,41.62411160213802,371.8683341870001,0.0,1013.8310000000001,0.0
2022-05-29 23:30:00+01:00,15.7,0,0,0,3,60.86,902,275,1.9,0,0,0,112.68,1.9,0.2,0,8.200000000000001,0.65,0.174,1.06,112.67691758214156,-22.67691758214156,0.0,-0.25881904510252157,0.9659258262890681,0.545240438540651,-0.8382797052177744,5,21,6,0.0,11.0,0.0,16.900000000000002,19.8,18.7,59.99,57.76,55.120000000000005,3.6666666666666665,30.666666666666668,259.1666666666667,6.350852961147307,41.41336338269639,371.8683341870001,0.0,955.502,0.0
2022-05-30 00:30:00+01:00,14.4,0,0,0,4,63.09,902,272,1.6,0,0,0,116.41,1.7000000000000002,0.2,0,7.5,0.65,0.137,1.03,116.40944782713142,-26.409447827131412,0.0,0.0,1.0,0.5307300481619334,-0.8475409228928311,5,22,0,0.0,0.0,0.0,15.7,18.3,17.900000000000002,60.86,58.8,57.66,0.0,14.5,259.1666666666667,0.0,26.636441203745928,371.8683341870001,0.0,908.4960000000001,0.0
2022-05-30 01:30:00+01:00,13.2,0,0,0,3,67.33,902,265,1.4,0,0,0,117.21,1.6,0.2,0,7.300000000000001,0.65,0.104,1.0,117.20566343922391,-27.20566343922392,0.0,0.25881904510252074,0.9659258262890683,0.5307300481619334,-0.8475409228928311,5,22,0,0.0,0.0,0.0,14.4,16.900000000000002,17.0,63.09,59.99,60.72,0.0,3.1666666666666665,259.1666666666667,0.0,4.996665554877194,371.8683341870001,0.0,888.756,0.0
2022-05-30 02:30:00+01:00,12.4,0,0,0,7,72.32000000000001,902,256,1.4,0,0,0,114.95,1.5,0.2,0,7.6,0.65,0.092,0.97,114.95447030080959,-24.954470300809593,0.0,0.49999999999999994,0.8660254037844387,0.5307300481619334,-0.8475409228928311,5,22,0,0.0,0.0,0.0,13.2,15.7,16.1,67.33,60.86,64.73,0.0,1.8333333333333333,259.1666666666667,0.0,4.490731195172793,371.8683341870001,0.0,896.7680000000001,0.0
2022-05-30 03:30:00+01:00,11.8,0,0,0,7,77.87,902,250,1.5,0,0,0,109.96,1.5,0.2,0,8.1,0.65,0.092,0.94,109.95747764765291,-19.957477647652908,0.0,0.7071067811865476,0.7071067811865476,0.5307300481619334,-0.8475409228928311,5,22,0,0.0,0.0,0.0,12.4,14.4,15.4,72.32000000000001,63.09,68.17,0.0,0.0,259.1666666666667,0.0,0.0,371.8683341870001,0.0,918.8660000000001,0.0
2022-05-30 04:30:00+01:00,11.2,0,0,0,1,84.24,902,247,1.4,0,0,0,102.76,1.5,0.2,0,8.6,0.65,0.095,0.9,102.76473979413353,-12.764739794133531,0.0,0.8660254037844386,0.5000000000000001,0.5307300481619334,-0.8475409228928311,5,22,0,0.0,0.0,0.0,11.8,13.2,14.7,77.87,67.33,72.05,0.0,0.0,259.1666666666667,0.0,0.0,371.8683341870001,0.0,943.4879999999998,0.0
2022-05-30 05:30:00+01:00,11.1,0,0,0,0,88.41,902,244,1.4,0,0,0,93.96,1.5,0.2,0,9.3,0.65,0.097,0.85,93.95507475890727,-3.9550747589072794,0.0,0.9659258262890683,0.25881904510252074,0.5307300481619334,-0.8475409228928311,5,22,0,0.0,0.0,0.0,11.2,12.4,14.5,84.24,72.32000000000001,73.89,0.0,0.0,259.1666666666667,0.0,0.0,371.8683341870001,0.0,981.3509999999999,0.0
2022-05-30 06:30:00+01:00,12.6,36,290,67,3,83.99,902,244,2.1,10,0,10,83.89,1.5,0.2,7,10.0,0.65,0.104,0.8200000000000001,83.89066502953155,6.109334970468454,141.36753586739377,1.0,6.123233995736766e-17,0.5307300481619334,-0.8475409228928311,5,22,0,0.0,0.0,38.0,11.1,11.8,15.4,88.41,77.87,72.54,0.0,0.0,259.1666666666667,0.0,0.0,371.8683341870001,0.8382352941176471,1058.274,5.121060195833851
